"","Year","Points.x","From","To","Jury","Draw","Artist","Song","Language","Place","Points.y","Type","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.name","key_name","mode_name","track.album.release_date","repeat_artist","NPoints"
"2205",2013,12,"Denmark","Norway","J",13,"margaret berger","""I Feed You My Love""","English",3,120,"sf2","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,12
"2206",2013,12,"Denmark","Norway","J",24,"margaret berger","""I Feed You My Love""","English",4,191,"f","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,12
"2207",2013,7,"Denmark","Russia","J",6,"dina garipova","""What If""","English",2,156,"sf1","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,7
"2208",2013,7,"Denmark","Russia","J",10,"dina garipova","""What If""","English",5,174,"f","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,7
"2209",2013,8,"Denmark","Sweden","J",16,"robin stjernberg","""You""","English",14,62,"f","Pieces",0.615,0.672,"F# major",-7.587,1,0.0429,0.158,0,0.126,0.534,125.953,183066,"You","F#","major","2013-01-01",0,8
"2210",2013,10,"Denmark","Netherlands","J",8,"anouk","""Birds""","English",6,75,"sf1","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,10
"2211",2013,10,"Denmark","Netherlands","J",13,"anouk","""Birds""","English",9,114,"f","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,10
"2212",2013,3,"Denmark","Ukraine","J",7,"zlata ognevich","""Gravity""","English",3,140,"sf1","Gravity",0.323,0.779,"C major",-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180041,"Gravity","C","major","2013-01-01",0,3
"2213",2013,3,"Denmark","Ukraine","J",22,"zlata ognevich","""Gravity""","English",3,214,"f","Gravity",0.323,0.779,"C major",-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180041,"Gravity","C","major","2013-01-01",0,3
"2214",2013,2,"Estonia","Belgium","J",15,"roberto bellarosa","""Love Kills""","English",5,75,"sf1","Ma Voie",0.464,0.681,"F# major",-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893,"Love Kills","F#","major","2013-04-22",0,2
"2215",2013,2,"Estonia","Belgium","J",6,"roberto bellarosa","""Love Kills""","English",12,71,"f","Ma Voie",0.464,0.681,"F# major",-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893,"Love Kills","F#","major","2013-04-22",0,2
"2216",2013,8,"Estonia","Denmark","J",5,"emmelie de forest","""Only Teardrops""","English",1,167,"sf1","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,8
"2217",2013,8,"Estonia","Denmark","J",18,"emmelie de forest","""Only Teardrops""","English",1,281,"f","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,8
"2218",2013,4,"Estonia","Hungary","J",12,"byealex","""Kedvesem"" (Zoohacker Remix)","Hungarian",8,66,"sf2","Kedvesem",0.656,0.644,"F major",-7.089,1,0.0766,0.432,0,0.159,0.543,171.759,186976,"Kedvesem - Zoohacker Remix","F","major","2013-06-10",0,4
"2219",2013,4,"Estonia","Hungary","J",17,"byealex","""Kedvesem"" (Zoohacker Remix)","Hungarian",10,84,"f","Kedvesem",0.656,0.644,"F major",-7.089,1,0.0766,0.432,0,0.159,0.543,171.759,186976,"Kedvesem - Zoohacker Remix","F","major","2013-06-10",0,4
"2220",2013,6,"Estonia","Iceland","J",8,"eythor ingi","""Ég á líf""","Icelandic",6,72,"sf2","Eg a Lif (Icelandic Esc Entry 2013)",0.493,0.339,"A major",-8.702,1,0.0255,0.503,0,0.124,0.394,74.93,180961,"Eg a Lif (Icelandic Esc Entry 2013)","A","major","2013-03-15",0,6
"2221",2013,6,"Estonia","Iceland","J",19,"eythor ingi","""Ég á líf""","Icelandic",17,47,"f","Eg a Lif (Icelandic Esc Entry 2013)",0.493,0.339,"A major",-8.702,1,0.0255,0.503,0,0.124,0.394,74.93,180961,"Eg a Lif (Icelandic Esc Entry 2013)","A","major","2013-03-15",0,6
"2222",2013,5,"Estonia","Malta","J",6,"gianluca","""Tomorrow""","English",4,118,"sf2","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,5
"2223",2013,5,"Estonia","Malta","J",9,"gianluca","""Tomorrow""","English",8,120,"f","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,5
"2224",2013,3,"Estonia","Norway","J",13,"margaret berger","""I Feed You My Love""","English",3,120,"sf2","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,3
"2225",2013,3,"Estonia","Norway","J",24,"margaret berger","""I Feed You My Love""","English",4,191,"f","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,3
"2226",2013,12,"Estonia","Russia","J",6,"dina garipova","""What If""","English",2,156,"sf1","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,12
"2227",2013,12,"Estonia","Russia","J",10,"dina garipova","""What If""","English",5,174,"f","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,12
"2228",2013,1,"Estonia","Sweden","J",16,"robin stjernberg","""You""","English",14,62,"f","Pieces",0.615,0.672,"F# major",-7.587,1,0.0429,0.158,0,0.126,0.534,125.953,183066,"You","F#","major","2013-01-01",0,1
"2229",2013,7,"Estonia","Netherlands","J",8,"anouk","""Birds""","English",6,75,"sf1","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,7
"2230",2013,7,"Estonia","Netherlands","J",13,"anouk","""Birds""","English",9,114,"f","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,7
"2231",2013,10,"Estonia","Ukraine","J",7,"zlata ognevich","""Gravity""","English",3,140,"sf1","Gravity",0.323,0.779,"C major",-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180041,"Gravity","C","major","2013-01-01",0,10
"2232",2013,10,"Estonia","Ukraine","J",22,"zlata ognevich","""Gravity""","English",3,214,"f","Gravity",0.323,0.779,"C major",-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180041,"Gravity","C","major","2013-01-01",0,10
"2233",2013,5,"North Macedonia","Belarus","J",11,"alyona lanskaya","""Solayoh""","English",7,64,"sf1","Solayoh",0.81,0.91,"B minor",-5.104,0,0.0468,0.0198,0.00284,0.282,0.602,94.983,179826,"Solayoh","B","minor","2015-07-10",0,5
"2234",2013,5,"North Macedonia","Belarus","J",8,"alyona lanskaya","""Solayoh""","English",16,48,"f","Solayoh",0.81,0.91,"B minor",-5.104,0,0.0468,0.0198,0.00284,0.282,0.602,94.983,179826,"Solayoh","B","minor","2015-07-10",0,5
"2235",2013,12,"North Macedonia","Denmark","J",5,"emmelie de forest","""Only Teardrops""","English",1,167,"sf1","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,12
"2236",2013,12,"North Macedonia","Denmark","J",18,"emmelie de forest","""Only Teardrops""","English",1,281,"f","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,12
"2237",2013,1,"North Macedonia","France","J",1,"amandine bourgeois","""L'enfer et moi""","French",23,14,"f","Au masculin",0.551,0.615,"C# minor",-4.921,0,0.0344,0.00762,1.01e-06,0.328,0.344,179.953,178853,"L'enfer et moi","C#","minor","2014",0,1
"2238",2013,4,"North Macedonia","Greece","J",9,"koza mostra feat. agathon iakovidis","""Alcohol Is Free""","Greek1",2,121,"sf2","Keep up the Rhythm",0.562,0.921,"D minor",-4.327,0,0.0404,0.00675,0,0.0369,0.831,171.951,174769,"Alcohol Is Free - Radio Edit","D","minor","2013-03-22",0,4
"2239",2013,4,"North Macedonia","Greece","J",21,"koza mostra feat. agathon iakovidis","""Alcohol Is Free""","Greek1",6,152,"f","Keep up the Rhythm",0.562,0.921,"D minor",-4.327,0,0.0404,0.00675,0,0.0369,0.831,171.951,174769,"Alcohol Is Free - Radio Edit","D","minor","2013-03-22",0,4
"2240",2013,10,"North Macedonia","Italy","J",23,"marco mengoni","""L'essenziale""","Italian",7,126,"f","#PRONTOACORRERE",0.556,0.632,"F# major",-4.438,1,0.0359,0.196,0,0.114,0.152,126.03,218893,"L'essenziale","F#","major","2013-03-19",0,10
"2241",2013,3,"North Macedonia","Malta","J",6,"gianluca","""Tomorrow""","English",4,118,"sf2","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,3
"2242",2013,3,"North Macedonia","Malta","J",9,"gianluca","""Tomorrow""","English",8,120,"f","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,3
"2243",2013,7,"North Macedonia","Moldova","J",12,"aliona moon","""O mie""","Romanian",4,95,"sf1","O Mie",0.621,0.718,"D minor",-2.99,0,0.0306,0.563,0,0.182,0.311,128.02,183422,"O Mie","D","minor","2018-02-16",0,7
"2244",2013,7,"North Macedonia","Moldova","J",3,"aliona moon","""O mie""","Romanian",11,71,"f","O Mie",0.621,0.718,"D minor",-2.99,0,0.0306,0.563,0,0.182,0.311,128.02,183422,"O Mie","D","minor","2018-02-16",0,7
"2245",2013,8,"North Macedonia","Norway","J",13,"margaret berger","""I Feed You My Love""","English",3,120,"sf2","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,8
"2246",2013,8,"North Macedonia","Norway","J",24,"margaret berger","""I Feed You My Love""","English",4,191,"f","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,8
"2247",2013,6,"North Macedonia","Russia","J",6,"dina garipova","""What If""","English",2,156,"sf1","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,6
"2248",2013,6,"North Macedonia","Russia","J",10,"dina garipova","""What If""","English",5,174,"f","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,6
"2249",2013,2,"North Macedonia","Netherlands","J",8,"anouk","""Birds""","English",6,75,"sf1","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,2
"2250",2013,2,"North Macedonia","Netherlands","J",13,"anouk","""Birds""","English",9,114,"f","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,2
"2251",2013,3,"Finland","Belgium","J",15,"roberto bellarosa","""Love Kills""","English",5,75,"sf1","Ma Voie",0.464,0.681,"F# major",-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893,"Love Kills","F#","major","2013-04-22",0,3
"2252",2013,3,"Finland","Belgium","J",6,"roberto bellarosa","""Love Kills""","English",12,71,"f","Ma Voie",0.464,0.681,"F# major",-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893,"Love Kills","F#","major","2013-04-22",0,3
"2253",2013,7,"Finland","Denmark","J",5,"emmelie de forest","""Only Teardrops""","English",1,167,"sf1","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,7
"2254",2013,7,"Finland","Denmark","J",18,"emmelie de forest","""Only Teardrops""","English",1,281,"f","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,7
"2255",2013,6,"Finland","Estonia","J",2,"birgit","""Et uus saaks alguse""","Estonian",10,52,"sf1","Uus Algus",0.469,0.592,"F major",-5.468,1,0.0274,0.766,0,0.0745,0.325,78.021,183946,"Et Uus Saaks Alguse","F","major","2013-11-25",0,6
"2256",2013,6,"Finland","Estonia","J",7,"birgit","""Et uus saaks alguse""","Estonian",20,19,"f","Uus Algus",0.469,0.592,"F major",-5.468,1,0.0274,0.766,0,0.0745,0.325,78.021,183946,"Et Uus Saaks Alguse","F","major","2013-11-25",0,6
"2257",2013,1,"Finland","Greece","J",9,"koza mostra feat. agathon iakovidis","""Alcohol Is Free""","Greek1",2,121,"sf2","Keep up the Rhythm",0.562,0.921,"D minor",-4.327,0,0.0404,0.00675,0,0.0369,0.831,171.951,174769,"Alcohol Is Free - Radio Edit","D","minor","2013-03-22",0,1
"2258",2013,1,"Finland","Greece","J",21,"koza mostra feat. agathon iakovidis","""Alcohol Is Free""","Greek1",6,152,"f","Keep up the Rhythm",0.562,0.921,"D minor",-4.327,0,0.0404,0.00675,0,0.0369,0.831,171.951,174769,"Alcohol Is Free - Radio Edit","D","minor","2013-03-22",0,1
"2259",2013,10,"Finland","Hungary","J",12,"byealex","""Kedvesem"" (Zoohacker Remix)","Hungarian",8,66,"sf2","Kedvesem",0.656,0.644,"F major",-7.089,1,0.0766,0.432,0,0.159,0.543,171.759,186976,"Kedvesem - Zoohacker Remix","F","major","2013-06-10",0,10
"2260",2013,10,"Finland","Hungary","J",17,"byealex","""Kedvesem"" (Zoohacker Remix)","Hungarian",10,84,"f","Kedvesem",0.656,0.644,"F major",-7.089,1,0.0766,0.432,0,0.159,0.543,171.759,186976,"Kedvesem - Zoohacker Remix","F","major","2013-06-10",0,10
"2261",2013,5,"Finland","Iceland","J",8,"eythor ingi","""Ég á líf""","Icelandic",6,72,"sf2","Eg a Lif (Icelandic Esc Entry 2013)",0.493,0.339,"A major",-8.702,1,0.0255,0.503,0,0.124,0.394,74.93,180961,"Eg a Lif (Icelandic Esc Entry 2013)","A","major","2013-03-15",0,5
"2262",2013,5,"Finland","Iceland","J",19,"eythor ingi","""Ég á líf""","Icelandic",17,47,"f","Eg a Lif (Icelandic Esc Entry 2013)",0.493,0.339,"A major",-8.702,1,0.0255,0.503,0,0.124,0.394,74.93,180961,"Eg a Lif (Icelandic Esc Entry 2013)","A","major","2013-03-15",0,5
"2263",2013,12,"Finland","Norway","J",13,"margaret berger","""I Feed You My Love""","English",3,120,"sf2","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,12
"2264",2013,12,"Finland","Norway","J",24,"margaret berger","""I Feed You My Love""","English",4,191,"f","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,12
"2265",2013,2,"Finland","Russia","J",6,"dina garipova","""What If""","English",2,156,"sf1","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,2
"2266",2013,2,"Finland","Russia","J",10,"dina garipova","""What If""","English",5,174,"f","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,2
"2267",2013,4,"Finland","Sweden","J",16,"robin stjernberg","""You""","English",14,62,"f","Pieces",0.615,0.672,"F# major",-7.587,1,0.0429,0.158,0,0.126,0.534,125.953,183066,"You","F#","major","2013-01-01",0,4
"2268",2013,8,"Finland","Netherlands","J",8,"anouk","""Birds""","English",6,75,"sf1","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,8
"2269",2013,8,"Finland","Netherlands","J",13,"anouk","""Birds""","English",9,114,"f","Greatest Hits",0.167,0.407,"B major",-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203026,"Birds","B","major","2015-11-06",0,8
"2270",2013,7,"France","Armenia","J",11,"dorians","""Lonely Planet""","English",7,69,"sf2","Eurovision Song Contest - Malmö 2013 (Bonus Version)",0.332,0.854,"B major",-6.415,1,0.0424,0.000691,5.86e-05,0.39,0.349,160.141,184653,"Lonely Planet - Eurovision 2013 - Armenia","B","major","2013",0,7
"2271",2013,7,"France","Armenia","J",12,"dorians","""Lonely Planet""","English",18,41,"f","Eurovision Song Contest - Malmö 2013 (Bonus Version)",0.332,0.854,"B major",-6.415,1,0.0424,0.000691,5.86e-05,0.39,0.349,160.141,184653,"Lonely Planet - Eurovision 2013 - Armenia","B","major","2013",0,7
"2272",2013,8,"France","Azerbaijan","J",4,"farid mammadov","""Hold Me""","English",1,139,"sf2","Hold Me",0.511,0.778,"A# minor",-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571,"Hold me - Full Version","A#","minor","2013-04-05",0,8
"2273",2013,8,"France","Azerbaijan","J",20,"farid mammadov","""Hold Me""","English",2,234,"f","Hold Me",0.511,0.778,"A# minor",-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571,"Hold me - Full Version","A#","minor","2013-04-05",0,8
"2274",2013,5,"France","Belgium","J",15,"roberto bellarosa","""Love Kills""","English",5,75,"sf1","Ma Voie",0.464,0.681,"F# major",-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893,"Love Kills","F#","major","2013-04-22",0,5
"2275",2013,5,"France","Belgium","J",6,"roberto bellarosa","""Love Kills""","English",12,71,"f","Ma Voie",0.464,0.681,"F# major",-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893,"Love Kills","F#","major","2013-04-22",0,5
"2276",2013,12,"France","Denmark","J",5,"emmelie de forest","""Only Teardrops""","English",1,167,"sf1","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,12
"2277",2013,12,"France","Denmark","J",18,"emmelie de forest","""Only Teardrops""","English",1,281,"f","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,12
"2278",2013,3,"France","Finland","J",5,"krista siegfrids","""Marry Me""","English",9,64,"sf2","Ding Dong!",0.795,0.737,"F# minor",-8.236,0,0.137,0.00484,2.98e-06,0.0702,0.843,145.011,189640,"Marry Me","F#","minor","2013-01-01",0,3
"2279",2013,3,"France","Finland","J",4,"krista siegfrids","""Marry Me""","English",24,13,"f","Ding Dong!",0.795,0.737,"F# minor",-8.236,0,0.137,0.00484,2.98e-06,0.0702,0.843,145.011,189640,"Marry Me","F#","minor","2013-01-01",0,3
"2280",2013,10,"France","Italy","J",23,"marco mengoni","""L'essenziale""","Italian",7,126,"f","#PRONTOACORRERE",0.556,0.632,"F# major",-4.438,1,0.0359,0.196,0,0.114,0.152,126.03,218893,"L'essenziale","F#","major","2013-03-19",0,10
"2281",2013,2,"France","Malta","J",6,"gianluca","""Tomorrow""","English",4,118,"sf2","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,2
"2282",2013,2,"France","Malta","J",9,"gianluca","""Tomorrow""","English",8,120,"f","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,2
"2283",2013,4,"France","Moldova","J",12,"aliona moon","""O mie""","Romanian",4,95,"sf1","O Mie",0.621,0.718,"D minor",-2.99,0,0.0306,0.563,0,0.182,0.311,128.02,183422,"O Mie","D","minor","2018-02-16",0,4
"2284",2013,4,"France","Moldova","J",3,"aliona moon","""O mie""","Romanian",11,71,"f","O Mie",0.621,0.718,"D minor",-2.99,0,0.0306,0.563,0,0.182,0.311,128.02,183422,"O Mie","D","minor","2018-02-16",0,4
"2285",2013,1,"France","Romania","J",17,"cezar","""It's My Life""","English",5,83,"sf2","It's My Life",0.503,0.913,"B minor",-4.921,0,0.0903,0.201,0,0.134,0.542,134.98,180000,"It's My Life","B","minor","2013-07-01",0,1
"2286",2013,1,"France","Romania","J",14,"cezar","""It's My Life""","English",13,65,"f","It's My Life",0.503,0.913,"B minor",-4.921,0,0.0903,0.201,0,0.134,0.542,134.98,180000,"It's My Life","B","minor","2013-07-01",0,1
"2287",2013,6,"France","Russia","J",6,"dina garipova","""What If""","English",2,156,"sf1","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,6
"2288",2013,6,"France","Russia","J",10,"dina garipova","""What If""","English",5,174,"f","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,6
"2289",2013,10,"Georgia","Armenia","J",11,"dorians","""Lonely Planet""","English",7,69,"sf2","Eurovision Song Contest - Malmö 2013 (Bonus Version)",0.332,0.854,"B major",-6.415,1,0.0424,0.000691,5.86e-05,0.39,0.349,160.141,184653,"Lonely Planet - Eurovision 2013 - Armenia","B","major","2013",0,10
"2290",2013,10,"Georgia","Armenia","J",12,"dorians","""Lonely Planet""","English",18,41,"f","Eurovision Song Contest - Malmö 2013 (Bonus Version)",0.332,0.854,"B major",-6.415,1,0.0424,0.000691,5.86e-05,0.39,0.349,160.141,184653,"Lonely Planet - Eurovision 2013 - Armenia","B","major","2013",0,10
"2291",2013,12,"Georgia","Azerbaijan","J",4,"farid mammadov","""Hold Me""","English",1,139,"sf2","Hold Me",0.511,0.778,"A# minor",-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571,"Hold me - Full Version","A#","minor","2013-04-05",0,12
"2292",2013,12,"Georgia","Azerbaijan","J",20,"farid mammadov","""Hold Me""","English",2,234,"f","Hold Me",0.511,0.778,"A# minor",-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571,"Hold me - Full Version","A#","minor","2013-04-05",0,12
"2293",2013,5,"Georgia","Belarus","J",11,"alyona lanskaya","""Solayoh""","English",7,64,"sf1","Solayoh",0.81,0.91,"B minor",-5.104,0,0.0468,0.0198,0.00284,0.282,0.602,94.983,179826,"Solayoh","B","minor","2015-07-10",0,5
"2294",2013,5,"Georgia","Belarus","J",8,"alyona lanskaya","""Solayoh""","English",16,48,"f","Solayoh",0.81,0.91,"B minor",-5.104,0,0.0468,0.0198,0.00284,0.282,0.602,94.983,179826,"Solayoh","B","minor","2015-07-10",0,5
"2295",2013,7,"Georgia","Denmark","J",5,"emmelie de forest","""Only Teardrops""","English",1,167,"sf1","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,7
"2296",2013,7,"Georgia","Denmark","J",18,"emmelie de forest","""Only Teardrops""","English",1,281,"f","Only Teardrops",0.561,0.844,"C major",-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,183240,"Only Teardrops","C","major","2013-05-02",0,7
"2297",2013,2,"Georgia","Italy","J",23,"marco mengoni","""L'essenziale""","Italian",7,126,"f","#PRONTOACORRERE",0.556,0.632,"F# major",-4.438,1,0.0359,0.196,0,0.114,0.152,126.03,218893,"L'essenziale","F#","major","2013-03-19",0,2
"2298",2013,1,"Georgia","Lithuania","J",10,"andrius pojavis","""Something""","English",9,53,"sf1","Something",0.534,0.738,"F major",-4.974,1,0.0295,0.0267,2.09e-05,0.102,0.517,129.924,187873,"Something","F","major","2012-11-15",0,1
"2299",2013,1,"Georgia","Lithuania","J",2,"andrius pojavis","""Something""","English",22,17,"f","Something",0.534,0.738,"F major",-4.974,1,0.0295,0.0267,2.09e-05,0.102,0.517,129.924,187873,"Something","F","major","2012-11-15",0,1
"2300",2013,3,"Georgia","Malta","J",6,"gianluca","""Tomorrow""","English",4,118,"sf2","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,3
"2301",2013,3,"Georgia","Malta","J",9,"gianluca","""Tomorrow""","English",8,120,"f","Waiting for Tomorrow (Deluxe)",0.58,0.605,"A major",-9.012,1,0.0406,0.782,0,0.105,0.727,199.848,188093,"Tomorrow","A","major","2016",0,3
"2302",2013,4,"Georgia","Norway","J",13,"margaret berger","""I Feed You My Love""","English",3,120,"sf2","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,4
"2303",2013,4,"Georgia","Norway","J",24,"margaret berger","""I Feed You My Love""","English",4,191,"f","I Feed You My Love",0.33,0.948,"B minor",-4.403,0,0.418,0.0036,0.000178,0.291,0.411,192.284,183760,"I Feed You My Love","B","minor","2013-01-01",0,4
"2304",2013,6,"Georgia","Russia","J",6,"dina garipova","""What If""","English",2,156,"sf1","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,6
"2305",2013,6,"Georgia","Russia","J",10,"dina garipova","""What If""","English",5,174,"f","What If",0.477,0.685,"A major",-5.997,1,0.0299,0.242,0,0.307,0.327,75.01,184970,"What If","A","major","2013-01-01",0,6
"2306",2013,8,"Georgia","Ukraine","J",7,"zlata ognevich","""Gravity""","English",3,140,"sf1","Gravity",0.323,0.779,"C major",-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180041,"Gravity","C","major","2013-01-01",0,8
"2307",2013,8,"Georgia","Ukraine","J",22,"zlata ognevich","""Gravity""","English",3,214,"f","Gravity",0.323,0.779,"C major",-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180041,"Gravity","C","major","2013-01-01",0,8
"2308",2013,4,"Germany","Azerbaijan","J",4,"farid mammadov","""Hold Me""","English",1,139,"sf2","Hold Me",0.511,0.778,"A# minor",-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571,"Hold me - Full Version","A#","minor","2013-04-05",0,4
"2309",2013,4,"Germany","Azerbaijan","J",20,"farid mammadov","""Hold Me""","English",2,234,"f","Hold Me",0.511,0.778,"A# minor",-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571,"Hold me - Full Version","A#","minor","2013-04-05",0,4
